year,init_month,sst,rel_sst
2002,1,299.3431,0.17370605
2002,2,299.56534,0.32680258
2002,3,299.38815,0.1998698
2002,4,299.34363,0.19500732
2002,5,299.28403,0.20673625
2002,6,299.25046,0.25975546
2002,7,299.18945,0.26229858
2002,8,299.01413,0.18192546
2003,1,299.3843,0.21490479
2003,2,299.28,0.041463215
2003,3,299.15573,-0.032562256
2003,4,299.16678,0.018157959
2003,5,299.11185,0.034566242
2003,6,299.0886,0.09788004
2003,7,299.17554,0.24838257
2003,8,299.095,0.26278687
2004,1,299.33844,0.16905212
2004,2,299.38034,0.14179485
2004,3,299.46573,0.2774353
2004,4,299.31595,0.1673177
2004,5,299.29562,0.21833293
2004,6,299.26254,0.2718506
2004,7,299.09497,0.16780598
2004,8,299.10324,0.27100626
2005,1,299.39313,0.2237091
2005,2,299.4039,0.16535442
2005,3,299.46933,0.28104654
2005,4,299.34592,0.19728597
2005,5,299.3663,0.28904215
2005,6,299.2128,0.22211711
2005,7,299.08026,0.15310669
2005,8,299.04807,0.21584065
2006,1,299.38446,0.21507263
2006,2,299.37704,0.13851929
2006,3,299.28543,0.09712728
2006,4,299.30182,0.15319824
2006,5,299.2242,0.14694214
2006,6,299.2153,0.22461955
2006,7,299.12143,0.19428508
2006,8,299.02927,0.19703166
2007,1,299.35242,0.18299866
2007,2,299.2441,0.005594889
2007,3,299.10013,-0.088144936
2007,4,299.1921,0.04348755
2007,5,299.15927,0.08199056
2007,6,298.99197,0.0012817383
2007,7,298.9841,0.056955975
2007,8,298.91757,0.085357666
2008,1,299.10315,-0.0662384
2008,2,299.15735,-0.08118693
2008,3,299.16867,-0.01961263
2008,4,299.10556,-0.04305013
2008,5,299.09528,0.018005371
2008,6,299.1154,0.12471517
2008,7,299.03708,0.10991415
2008,8,298.9593,0.1270752
2009,1,299.47107,0.30168152
2009,2,299.4351,0.19655354
2009,3,299.3383,0.15001424
2009,4,299.36862,0.2200114
2009,5,299.38797,0.3106893
2009,6,299.3586,0.36789957
2009,7,299.37314,0.44597372
2009,8,299.30203,0.46983847
2010,1,299.46362,0.29423523
2010,2,299.28925,0.050720215
2010,3,299.3817,0.19343059
2010,4,299.27078,0.122161865
2010,5,299.2268,0.14953613
2010,6,299.06604,0.0753479
2010,7,298.95093,0.023773193
2010,8,298.88345,0.05122884
2011,1,299.29602,0.12661743
2011,2,299.30856,0.07003784
2011,3,299.4293,0.24097697
2011,4,299.35623,0.20761108
2011,5,299.26968,0.19241333
2011,6,299.15762,0.16695149
2011,7,298.98056,0.053385418
2011,8,298.8881,0.05588786
2012,1,299.43756,0.26815796
2012,2,299.50125,0.262736
2012,3,299.42563,0.2373352
2012,4,299.58383,0.43521118
2012,5,299.45236,0.3750814
2012,6,299.29343,0.30271402
2012,7,299.26614,0.33898926
2012,8,299.09647,0.26424155
2013,1,299.36707,0.19766235
2013,2,299.4418,0.20326741
2013,3,299.3888,0.20049031
2013,4,299.35703,0.2083842
2013,5,299.2914,0.21413167
2013,6,299.20096,0.21028645
2013,7,299.11166,0.18451945
2013,8,299.04788,0.21568806
2014,1,299.5102,0.34080505
2014,2,299.63846,0.3999227
2014,3,299.72058,0.5322774
2014,4,299.6641,0.5154826
2014,5,299.45712,0.3798523
2014,6,299.41907,0.4283854
2014,7,299.2584,0.33121744
2014,8,299.1685,0.3362732
2015,1,299.62836,0.45896912
2015,2,299.816,0.57748413
2015,3,299.8724,0.68410236
2015,4,299.79053,0.64189655
2015,5,299.86395,0.7866821
2015,6,299.7311,0.7404175
2015,7,299.63577,0.708608
2015,8,299.61203,0.7798157
2016,1,299.7014,0.5319824
2016,2,299.7533,0.5147807
2016,3,299.73898,0.5506999
2016,4,299.66843,0.5198161
2016,5,299.57812,0.5008647
2016,6,299.52695,0.53623456
2016,7,299.50125,0.574117
2016,8,299.425,0.59277344
2017,1,299.88904,0.71965027
2017,2,299.6988,0.4602661
2017,3,299.80566,0.6173808
2017,4,299.55167,0.403066
2017,5,299.5571,0.47980753
2017,6,299.42242,0.43173218
2017,7,299.41644,0.48928833
2017,8,299.2866,0.45437622
2018,1,299.50055,0.33114624
2018,2,299.49463,0.25609335
2018,3,299.45752,0.26923624
2018,4,299.45142,0.30278525
2018,5,299.31796,0.24069214
2018,6,299.3865,0.39582315
2018,7,299.29318,0.36602783
2018,8,299.14496,0.31274414
2019,1,299.53317,0.36376953
2019,2,299.62222,0.38370767
2019,3,299.82275,0.63446045
2019,4,299.64908,0.50045776
2019,5,299.55002,0.47273764
2019,6,299.4991,0.5084025
2019,7,299.4277,0.5005391
2019,8,299.29,0.4577942
2020,1,299.49567,0.32626343
2020,2,299.58157,0.34306845
2020,3,299.53598,0.3476664
2020,4,299.49222,0.34360757
2020,5,299.37473,0.29745483
2020,6,299.31274,0.322052
2020,7,299.24442,0.3172811
2020,8,299.2051,0.3728943
2021,1,299.34238,0.17297363
2021,2,299.21716,-0.021362305
2021,3,299.16867,-0.01961263
2021,4,299.1912,0.04257202
2021,5,299.1291,0.051818848
2021,6,299.16455,0.17386882
2021,7,299.19748,0.27030435
2021,8,299.18204,0.34984335
2022,1,299.3412,0.1717987
2022,2,299.39627,0.15773518
2022,3,299.33704,0.14874268
2022,4,299.2557,0.10707601
2022,5,299.084,0.0067443848
2022,6,299.13565,0.1449585
2022,7,299.01306,0.08591715
2022,8,298.98373,0.1515096
2023,1,299.83685,0.66744995
2023,2,299.8143,0.5757548
2023,3,299.8751,0.6867879
2023,4,299.84033,0.69170123
2023,5,299.81894,0.7416484
2023,6,299.76056,0.76986694
2023,7,299.73074,0.80358887
2023,8,299.60214,0.7699178
2024,1,299.56464,0.3952484
2024,2,299.55185,0.31332397
2024,3,299.59866,0.41038004
2024,4,299.52017,0.3715515
2024,5,299.55246,0.47517905
2024,6,299.56772,0.57703656
2024,7,299.42764,0.5004883
2024,8,299.39566,0.56346637
2025,1,299.57285,0.40344238
2025,2,299.63513,0.3966166
2025,3,299.6047,0.41642252
2025,4,299.48108,0.33246866
2025,5,299.4915,0.4142151
