year,init_month,sst,rel_sst
1981,4,298.82712,-0.068603515625
1981,5,298.83487,-0.045013427734375
1981,6,298.83984,-0.03704833984375
1981,7,298.82242,-0.060597737630208336
1982,4,298.881,-0.014719645182291666
1982,5,298.83664,-0.043253580729166664
1982,6,298.843,-0.033894856770833336
1982,7,298.81592,-0.06711832682291667
1983,4,298.90836,0.012654622395833334
1983,5,298.8915,0.011627197265625
1983,6,298.89566,0.018758138020833332
1983,7,298.90085,0.017822265625
1984,4,298.6177,-0.2780049641927083
1984,5,298.61157,-0.2683207194010417
1984,6,298.58493,-0.2919514973958333
1984,7,298.5657,-0.3173319498697917
1985,4,298.65854,-0.23717244466145834
1985,5,298.63284,-0.24701944986979166
1985,6,298.66837,-0.20853678385416666
1985,7,298.70242,-0.18061319986979166
1986,4,298.78195,-0.11375935872395833
1986,5,298.75854,-0.12132771809895833
1986,6,298.72842,-0.14845784505208334
1986,7,298.76816,-0.11487833658854167
1987,4,298.98462,0.088897705078125
1987,5,299.05652,0.17664591471354166
1987,6,299.12314,0.24625651041666666
1987,7,299.08823,0.2052001953125
1988,4,298.8374,-0.058319091796875
1988,5,298.8245,-0.055369059244791664
1988,6,298.83295,-0.0439453125
1988,7,298.8,-0.083038330078125
1989,4,298.8387,-0.057027180989583336
1989,5,298.77786,-0.10201009114583333
1989,6,298.7444,-0.13249715169270834
1989,7,298.74927,-0.13376871744791666
1990,4,298.93503,0.039316813151041664
1990,5,298.9436,0.06371053059895833
1990,6,298.90063,0.023752848307291668
1990,7,298.84192,-0.041107177734375
1991,4,299.0012,0.10546875
1991,5,299.04068,0.160797119140625
1991,6,299.06345,0.18656412760416666
1991,7,299.0783,0.195281982421875
1992,4,298.85977,-0.03594970703125
1992,5,298.82874,-0.0511474609375
1992,6,298.78238,-0.09450276692708333
1992,7,298.77686,-0.10616048177083333
1993,4,298.89673,0.0010172526041666667
1993,5,298.83926,-0.040598551432291664
1993,6,298.86368,-0.013224283854166666
1993,7,298.83548,-0.04754638671875
1994,4,298.79434,-0.10135904947916667
1994,5,298.7687,-0.11116536458333333
1994,6,298.73404,-0.14283243815104166
1994,7,298.7164,-0.16661580403645834
1995,4,298.90347,0.00775146484375
1995,5,298.91678,0.036916097005208336
1995,6,298.90567,0.028767903645833332
1995,7,298.98035,0.097320556640625
1996,4,298.79874,-0.09699503580729167
1996,5,298.7773,-0.10255940755208333
1996,6,298.78128,-0.09562174479166667
1996,7,298.82333,-0.0596923828125
1997,4,299.04605,0.15034993489583334
1997,5,299.09378,0.21391805013020834
1997,6,299.11417,0.23729451497395834
1997,7,299.1355,0.2524820963541667
1998,4,299.06564,0.16990152994791666
1998,5,299.06384,0.18394978841145834
1998,6,299.03854,0.16166178385416666
1998,7,299.01654,0.133514404296875
1999,4,298.74197,-0.15375773111979166
1999,5,298.71298,-0.16692097981770834
1999,6,298.74796,-0.12891642252604166
1999,7,298.75626,-0.12677001953125
2000,4,298.8419,-0.0538330078125
2000,5,298.81247,-0.06740315755208333
2000,6,298.79434,-0.082550048828125
2000,7,298.81876,-0.06428019205729167
2001,4,298.9847,0.08899943033854167
2001,5,298.91922,0.039357503255208336
2001,6,298.92844,0.051544189453125
2001,7,298.9687,0.085662841796875
2002,4,299.09036,0.19463094075520834
2002,5,299.05423,0.174346923828125
2002,6,299.06445,0.18756103515625
2002,7,299.00513,0.12209065755208333
2003,4,298.96567,0.06995646158854167
2003,5,298.93362,0.053761800130208336
2003,6,298.95377,0.07688395182291667
2003,7,299.0523,0.169281005859375
2004,4,298.983,0.08729044596354167
2004,5,298.94186,0.061991373697916664
2004,6,298.92148,0.044565836588541664
2004,7,298.9407,0.05767822265625
2005,4,299.0803,0.18458048502604166
2005,5,299.0802,0.2003173828125
2005,6,299.0305,0.15360514322916666
2005,7,299.0556,0.172576904296875
2006,4,299.02505,0.12932332356770834
2006,5,299.00485,0.12494913736979167
2006,6,299.0457,0.168792724609375
2006,7,299.04453,0.16147867838541666
2007,4,298.96384,0.06809488932291667
2007,5,298.9175,0.037628173828125
2007,6,298.89438,0.017486572265625
2007,7,298.91272,0.029683430989583332
2008,4,298.9137,0.017985026041666668
2008,5,298.91684,0.036936442057291664
2008,6,298.9254,0.048512776692708336
2008,7,298.8904,0.007405598958333333
2009,4,299.0885,0.19276936848958334
2009,5,299.15018,0.2702840169270833
2009,6,299.20273,0.325836181640625
2009,7,299.24774,0.364715576171875
2010,4,299.1406,0.244873046875
2010,5,299.11832,0.23844401041666666
2010,6,299.06458,0.18767293294270834
2010,7,298.97617,0.09311930338541667
2011,4,299.03476,0.13902791341145834
2011,5,299.00714,0.12725830078125
2011,6,298.9348,0.057912190755208336
2011,7,298.8692,-0.013824462890625
2012,4,299.05936,0.16363525390625
2012,5,299.04196,0.16208902994791666
2012,6,299.09097,0.214080810546875
2012,7,299.00153,0.118499755859375
2013,4,299.09668,0.20094807942708334
2013,5,299.11832,0.23844401041666666
2013,6,299.03333,0.15642293294270834
2013,7,299.00708,0.124053955078125
2014,4,299.27975,0.3840433756510417
2014,5,299.2714,0.3915303548177083
2014,6,299.2515,0.3746236165364583
2014,7,299.12296,0.23993937174479166
2015,4,299.42307,0.5273335774739584
2015,5,299.44687,0.566986083984375
2015,6,299.40268,0.5257975260416666
2015,7,299.39932,0.5162862141927084
2016,4,299.32437,0.4286600748697917
2016,5,299.3315,0.451629638671875
2016,6,299.34793,0.4710489908854167
2016,7,299.3207,0.4376932779947917
2017,4,299.33102,0.4353129069010417
2017,5,299.33298,0.4530741373697917
2017,6,299.2734,0.3965250651041667
2017,7,299.29358,0.4105631510416667
2018,4,299.1942,0.298492431640625
2018,5,299.15384,0.2739664713541667
2018,6,299.1488,0.2719014485677083
2018,7,299.14108,0.2580668131510417
2019,4,299.36758,0.47186279296875
2019,5,299.33398,0.4541015625
2019,6,299.33203,0.4551493326822917
2019,7,299.31662,0.43359375
2020,4,299.34146,0.4457295735677083
2020,5,299.3162,0.4363301595052083
2020,6,299.2599,0.3829854329427083
2020,7,299.27286,0.3898213704427083
2021,4,299.19714,0.301422119140625
2021,5,299.2107,0.3308207194010417
2021,6,299.19485,0.3179829915364583
2021,7,299.18863,0.3056131998697917
2022,4,299.11642,0.22068277994791666
2022,5,299.0779,0.19801839192708334
2022,6,299.11365,0.23676554361979166
2022,7,299.0397,0.15669759114583334
2023,4,299.512,0.6162618001302084
2023,5,299.5023,0.6223958333333334
2023,6,299.53503,0.6581522623697916
2023,7,299.56418,0.68115234375
2024,4,299.48367,0.58795166015625
2024,5,299.43802,0.5581258138020834
2024,6,299.4402,0.56329345703125
2024,7,299.4728,0.5897725423177084
2025,4,299.40576,0.5100301106770834
2025,5,299.36035,0.48046875
2025,6,299.35574,0.478851318359375
2025,7,299.28772,0.4046834309895833
