year,init_month,sst,rel_sst
2002,2,301.35083,0.33138022
2002,3,301.23746,0.2136739
2002,4,301.0764,0.076182045
2002,5,300.92136,0.03989665
2002,6,300.86154,0.030334473
2002,7,300.7018,-0.059977215
2002,8,300.5372,-0.16530354
2003,1,301.31616,0.42793274
2003,2,300.88455,-0.13489787
2003,3,300.8683,-0.15552776
2003,4,301.1145,0.11428833
2003,5,301.12955,0.24806722
2003,6,301.07004,0.23883057
2003,7,301.11426,0.35247803
2003,8,301.0789,0.37636313
2004,1,301.38257,0.49435425
2004,2,301.17053,0.1511027
2004,3,301.63333,0.6095174
2004,4,301.1556,0.15539551
2004,5,301.31058,0.4290975
2004,6,300.93283,0.101613365
2004,7,301.17657,0.41479492
2004,8,301.21057,0.50805664
2005,1,301.2677,0.37948608
2005,2,301.39407,0.37462363
2005,3,301.4624,0.43858847
2005,4,301.32956,0.32933554
2005,5,301.4904,0.60893756
2005,6,301.38174,0.5505473
2005,7,301.2632,0.50145465
2005,8,301.23743,0.5349223
2006,1,301.18805,0.29981995
2006,2,301.06976,0.050323486
2006,3,301.05234,0.028544107
2006,4,301.20834,0.2081197
2006,5,301.09457,0.21310425
2006,6,301.19266,0.36147055
2006,7,300.978,0.21621704
2006,8,301.0747,0.37220255
2007,1,301.30984,0.42163086
2007,2,301.1508,0.13133748
2007,3,301.2396,0.2157898
2007,4,301.12363,0.123402916
2007,5,301.17078,0.28929648
2007,6,300.95755,0.12636311
2007,7,300.84726,0.08545939
2007,8,301.00198,0.29945883
2008,1,300.95862,0.070388794
2008,2,301.12387,0.10442098
2008,3,301.07962,0.05581665
2008,4,301.31662,0.3163859
2008,5,301.0919,0.21039836
2008,6,301.35596,0.52473956
2008,7,301.1986,0.43681845
2008,8,301.1969,0.49438477
2009,1,301.02722,0.13900757
2009,2,301.17712,0.1576945
2009,3,300.96634,-0.0574646
2009,4,301.2137,0.21350098
2009,5,301.00037,0.118896484
2009,6,300.95273,0.121510826
2009,7,301.06113,0.29932657
2009,8,301.16568,0.46318564
2010,1,301.576,0.68777466
2010,2,301.668,0.6485596
2010,3,301.75375,0.72994995
2010,4,301.55936,0.5591329
2010,5,301.67444,0.79296875
2010,6,301.57205,0.7408447
2010,7,301.466,0.70422363
2010,8,301.53967,0.837148
2011,1,301.12393,0.23571777
2011,2,301.23138,0.21194458
2011,3,301.47794,0.45412192
2011,4,301.50665,0.5064392
2011,5,301.26758,0.3861084
2011,6,301.29245,0.4612325
2011,7,301.2833,0.5215047
2011,8,301.23022,0.52769977
2012,1,301.2025,0.31428528
2012,2,301.25137,0.23195393
2012,3,301.1091,0.08527628
2012,4,301.34695,0.34676108
2012,5,301.2153,0.33381143
2012,6,301.21777,0.386556
2012,7,301.1702,0.4084066
2012,8,301.09323,0.39071655
2013,1,301.18695,0.29873657
2013,2,301.14822,0.12880452
2013,3,301.2263,0.20248413
2013,4,301.344,0.34379068
2013,5,301.19818,0.31671143
2013,6,301.02747,0.19626872
2013,7,300.99313,0.23133342
2013,8,301.01788,0.31536865
2014,1,301.20416,0.31593323
2014,2,301.19656,0.17711385
2014,3,301.31445,0.29063925
2014,4,301.39673,0.39650473
2014,5,300.9098,0.028330484
2014,6,301.07565,0.24445598
2014,7,300.97604,0.21425374
2014,8,300.98764,0.28510538
2015,1,301.44772,0.5595093
2015,2,301.21048,0.19105022
2015,3,301.44916,0.425354
2015,4,301.46945,0.46922812
2015,5,301.25565,0.37417603
2015,6,301.16013,0.3288981
2015,7,301.05057,0.28878784
2015,8,301.25977,0.55726117
2016,1,301.4986,0.6103668
2016,2,301.5341,0.51463825
2016,3,301.65598,0.63217163
2016,4,301.4277,0.4275004
2016,5,301.2016,0.3201294
2016,6,301.13425,0.3030497
2016,7,301.22586,0.46409097
2016,8,301.3591,0.65656537
2017,1,301.03693,0.14871216
2017,2,301.22052,0.20108032
2017,3,301.49396,0.4701538
2017,4,301.32034,0.32014975
2017,5,301.483,0.6015422
2017,6,301.44193,0.6107076
2017,7,301.40405,0.64227295
2017,8,301.36258,0.6600545
2018,1,301.39136,0.5031433
2018,2,301.46106,0.44163004
2018,3,301.3085,0.2846985
2018,4,301.18652,0.18629964
2018,5,300.9873,0.10583496
2018,6,300.9498,0.11859131
2018,7,300.90158,0.1398112
2018,8,300.7781,0.07559204
2019,1,301.4381,0.54989624
2019,2,301.44095,0.4215088
2019,3,301.6627,0.6388652
2019,4,301.5375,0.5372823
2019,5,301.4086,0.52711993
2019,6,301.3555,0.5243123
2019,7,301.40512,0.64332074
2019,8,301.30893,0.6064046
2020,1,301.32126,0.43304443
2020,2,301.38528,0.36583456
2020,3,301.61398,0.59017944
2020,4,301.68057,0.6803487
2020,5,301.5806,0.6991374
2020,6,301.46127,0.6300557
2020,7,301.34143,0.5796509
2020,8,301.45694,0.7544454
2021,1,301.33008,0.44187927
2021,2,301.4518,0.4323934
2021,3,301.42337,0.39956665
2021,4,301.51883,0.51860553
2021,5,301.58057,0.6991069
2021,6,301.416,0.584788
2021,7,301.34592,0.5841268
2021,8,301.25214,0.5496216
2022,1,301.44894,0.56073
2022,2,301.608,0.5885722
2022,3,301.5444,0.5205892
2022,4,301.34302,0.34281412
2022,5,301.3576,0.47613525
2022,6,301.441,0.6097819
2022,7,301.08624,0.3244629
2022,8,301.0872,0.3846639
2023,1,301.66113,0.77293396
2023,2,301.57645,0.55699664
2023,3,301.7836,0.75981647
2023,4,301.9558,0.9555969
2023,5,301.95212,1.0706381
2023,6,302.13486,1.3036499
2023,7,302.1277,1.3659058
2023,8,302.1327,1.4301656
2024,1,301.69937,0.8111572
2024,2,301.9487,0.92925006
2024,3,301.95474,0.93095905
2024,4,301.9508,0.95058185
2024,5,301.92502,1.0435486
2024,6,302.08078,1.2495829
2024,7,301.7909,1.0291239
2024,8,301.93076,1.2282308
2025,1,301.49036,0.60214233
2025,2,301.47794,0.45850626
2025,3,301.515,0.49121094
2025,4,301.4637,0.46348062
2025,5,301.43863,0.55714923
2025,6,301.36133,0.53011066
