year,init_month,sst,rel_sst
1993,4,299.13452,-0.022308349609375
1993,5,299.13208,-0.005401611328125
1993,6,299.11118,-0.002777099609375
1993,7,299.06976,-0.035491943359375
1994,4,299.0496,-0.10722859700520833
1994,5,299.04532,-0.0921630859375
1994,6,298.97476,-0.13917032877604166
1994,7,298.97885,-0.12642415364583334
1995,4,299.15753,0.000701904296875
1995,5,299.12277,-0.014719645182291666
1995,6,299.08667,-0.02728271484375
1995,7,299.14676,0.041524251302083336
1996,4,299.07785,-0.0789794921875
1996,5,299.00897,-0.128509521484375
1996,6,299.01367,-0.10029093424479167
1996,7,299.01877,-0.08647664388020833
1997,4,299.19193,0.035085042317708336
1997,5,299.19223,0.054758707682291664
1997,6,299.22058,0.10661824544270833
1997,7,299.27847,0.1732177734375
1998,4,299.16733,0.010477701822916666
1998,5,299.18414,0.046661376953125
1998,6,299.20673,0.0927734375
1998,7,299.17285,0.06758626302083333
1999,4,298.8937,-0.2631123860677083
1999,5,298.94214,-0.195343017578125
1999,6,298.91714,-0.19681803385416666
1999,7,298.8546,-0.2506510416666667
2000,4,299.04626,-0.11055501302083333
2000,5,298.93854,-0.198944091796875
2000,6,298.91513,-0.198822021484375
2000,7,298.91928,-0.18597412109375
2001,4,299.17538,0.018544514973958332
2001,5,299.14185,0.004364013671875
2001,6,299.1572,0.043223063151041664
2001,7,299.12918,0.023915608723958332
2002,4,299.28616,0.12934366861979166
2002,5,299.2487,0.11121622721354167
2002,6,299.24582,0.13187662760416666
2002,7,299.2051,0.099853515625
2003,4,299.18445,0.027628580729166668
2003,5,299.18314,0.045644124348958336
2003,6,299.11948,0.005513509114583333
2003,7,299.1592,0.053965250651041664
2004,4,299.32776,0.170928955078125
2004,5,299.29443,0.15696207682291666
2004,6,299.1727,0.058756510416666664
2004,7,299.14624,0.040974934895833336
2005,4,299.34634,0.18953450520833334
2005,5,299.35287,0.21539306640625
2005,6,299.3403,0.22633870442708334
2005,7,299.28903,0.18376668294270834
2006,4,299.27798,0.12114461263020833
2006,5,299.28152,0.14405314127604166
2006,6,299.26758,0.15361531575520834
2006,7,299.2273,0.12204996744791667
2007,4,299.2642,0.10736083984375
2007,5,299.24197,0.10450236002604167
2007,6,299.16663,0.052683512369791664
2007,7,299.10068,-0.00457763671875
2008,4,299.11804,-0.038777669270833336
2008,5,299.12045,-0.017038981119791668
2008,6,299.17294,0.058990478515625
2008,7,299.1248,0.019551595052083332
2009,4,299.32437,0.16754150390625
2009,5,299.35892,0.22145589192708334
2009,6,299.3624,0.24842325846354166
2009,7,299.38196,0.2767130533854167
2010,4,299.3856,0.22874959309895834
2010,5,299.38712,0.24962361653645834
2010,6,299.31293,0.198974609375
2010,7,299.21396,0.10868326822916667
2011,4,299.19318,0.036346435546875
2011,5,299.2284,0.090911865234375
2011,6,299.19937,0.08543904622395833
2011,7,299.12686,0.021596272786458332
2012,4,299.3818,0.22498575846354166
2012,5,299.31046,0.17296346028645834
2012,6,299.2734,0.15943400065104166
2012,7,299.264,0.15873209635416666
2013,4,299.37943,0.22261555989583334
2013,5,299.36917,0.231689453125
2013,6,299.30643,0.192474365234375
2013,7,299.1514,0.046152750651041664
2014,4,299.53104,0.3741963704427083
2014,5,299.51083,0.3733317057291667
2014,6,299.49692,0.3829549153645833
2014,7,299.36548,0.260223388671875
2015,4,299.64017,0.4833577473958333
2015,5,299.7026,0.5651143391927084
2015,6,299.65942,0.5454813639322916
2015,7,299.63913,0.53387451171875
2016,4,299.718,0.5611470540364584
2016,5,299.5975,0.46002197265625
2016,6,299.60666,0.4926961263020833
2016,7,299.53006,0.4247945149739583
2017,4,299.7194,0.56256103515625
2017,5,299.6835,0.5460408528645834
2017,6,299.60004,0.486083984375
2017,7,299.52292,0.41766357421875
2018,4,299.37048,0.21366373697916666
2018,5,299.2404,0.10289510091145833
2018,6,299.3262,0.21225992838541666
2018,7,299.27844,0.17319742838541666
2019,4,299.71524,0.5584208170572916
2019,5,299.67593,0.5384724934895834
2019,6,299.56845,0.4544881184895833
2019,7,299.50076,0.3955281575520833
2020,4,299.60846,0.451629638671875
2020,5,299.5774,0.439910888671875
2020,6,299.5411,0.4271443684895833
2020,7,299.47488,0.3696390787760417
2021,4,299.51758,0.360748291015625
2021,5,299.53772,0.400238037109375
2021,6,299.54404,0.4300638834635417
2021,7,299.485,0.379730224609375
2022,4,299.57382,0.4169921875
2022,5,299.45847,0.3209737141927083
2022,6,299.44904,0.3350830078125
2022,7,299.4,0.2947489420572917
2023,4,299.81894,0.6620890299479166
2023,5,299.8978,0.7603251139322916
2023,6,299.87985,0.7658793131510416
2023,7,299.8533,0.7480570475260416
2024,4,299.89706,0.7402140299479166
2024,5,299.9428,0.805328369140625
2024,6,299.94363,0.8296712239583334
2024,7,299.79956,0.6942952473958334
2025,4,299.60367,0.4468282063802083
2025,5,299.5915,0.454010009765625
2025,6,299.56653,0.4525655110677083
2025,7,299.5026,0.3973490397135417
