year,init_month,sst,rel_sst
2015,7,300.65723,-0.007548014322916667
2016,4,300.5249,0.0811767578125
2016,5,300.75342,0.20215861002604166
2016,6,300.94217,0.3235677083333333
2016,7,300.96085,0.2960713704427083
2017,4,300.5954,0.15167236328125
2017,5,300.89172,0.3404541015625
2017,6,301.06494,0.44635009765625
2017,7,301.0527,0.3879191080729167
2018,4,300.44077,-0.0029805501302083335
2018,5,300.4113,-0.139984130859375
2018,6,300.33914,-0.2794596354166667
2018,7,300.3586,-0.30615234375
2019,4,300.66098,0.21726481119791666
2019,5,300.73157,0.1802978515625
2019,6,300.79068,0.172088623046875
2019,7,300.9591,0.2943318684895833
2020,4,300.9594,0.51568603515625
2020,5,300.8984,0.3471272786458333
2020,6,300.92578,0.3071797688802083
2020,7,301.07138,0.4066162109375
2021,4,300.75647,0.312744140625
2021,5,300.8397,0.2884318033854167
2021,6,300.93555,0.3169657389322917
2021,7,300.86227,0.19751993815104166
2022,4,300.50974,0.06598917643229167
2022,5,300.7243,0.17303466796875
2022,6,300.9867,0.3680928548177083
2022,7,300.77716,0.112396240234375
2023,4,301.11972,0.675994873046875
2023,5,301.53125,0.97998046875
2023,6,301.78458,1.165985107421875
2023,7,301.97168,1.306915283203125
2024,4,301.32913,0.885406494140625
2024,5,301.53848,0.987213134765625
2024,6,301.87088,1.252288818359375
2024,7,301.64014,0.975372314453125
2025,4,300.7771,0.3333740234375
2025,5,300.90854,0.357269287109375
2025,6,300.99518,0.3765869140625
2025,7,301.00006,0.335296630859375
